class,sl3,sl6,sl12,sl20,sl30,sl60,sl90
0,-0.0034429779900359615,-0.0019284772411556335,-0.0011729568419739471,-0.0003947815159165482,-0.0003430740170358442,-0.00045964660767671247,-0.00041039684166464373
0,-0.003964279251045897,-0.002189549678101459,-0.0013057961522350125,-0.0010235460165153676,-0.0004000350057583294,-0.0004824891084534362,-0.0004263538312024946
0,-0.0038346623040866577,-0.0021070533800693803,-0.0012709954205622138,-0.0009853973206273659,-0.0003891845253860152,-0.0004709887361538404,-0.00042445439684581933
0,-0.0032654202438169183,-0.0018043495213961073,-0.0011167482985106746,-0.0008744012022893457,-0.00033374919202207136,-0.0004361138705880407,-0.00040780236989857577
0,-0.0039035552580326733,-0.0021027188740713075,-0.0012684327844141713,-0.000950527587094099,-0.0004001773442414807,-0.00046386676416232126,-0.0004288691884604173
0,-0.004392374338331767,-0.0023545614584787626,-0.0013840331326046976,-0.0010098990908544653,-0.00045465274141103657,-0.00048443509333429626,-0.00044630112427264705
0,-0.0025567255078752784,-0.001459279688471186,-0.0009191005675343841,-0.0007272192289042407,-0.0002749876543124096,-0.00038796006791440627,-0.0003898644238728343
0,-0.0033884789893651283,-0.0018838822361897844,-0.0011211146606426058,-0.0008431065403629744,-0.00036029739903585,-0.0004206378917612569,-0.0004198440076523769
0,-0.0029841216404360832,-0.0016755297591253234,-0.0010121115655701805,-0.0007758165643700101,-0.0003248839818805961,-0.000388694065326394,-0.000408830874687089
0,-0.004394947711626711,-0.002372947394436466,-0.001361674796617975,-0.0009839202166471428,-0.00047188607630701775,-0.00044714728644620964,-0.00045677417462103537
0,-0.003448178409976983,-0.0019056950826251892,-0.0011229523296592203,-0.0008437058162474555,-0.0003824993615729791,-0.0003916949187985376,-0.00043165571072912
0,-0.0035270371006049014,-0.0019453115847088683,-0.0011433583770981504,-0.0008526184823708325,-0.0007540810967309921,-0.0003889215273111552,-0.0004398857033908857
0,-0.0032025948959992488,-0.0017894037505442174,-0.0010727390740432419,-0.000803902081944327,-0.0007107592446224038,-0.0003673601959834829,-0.0004354366870376113
0,-0.005731250477143777,-0.0030621887425515888,-0.0017150922478365285,-0.0011800849293323306,-0.0009495537977419739,-0.0004890367872538824,-0.0005218750438545897
0,-0.005919019537665848,-0.003177737911762783,-0.001769684121126335,-0.0012082470554864056,-0.0009616252364839436,-0.0004967892372170706,-0.0005323824104107224
0,-0.006706456807648569,-0.003591031998918786,-0.001975329646680174,-0.0013297351999028086,-0.0010343914516494353,-0.0005345532435365163,-0.0005614062401464008
0,-0.004431044764375629,-0.0024644689946359184,-0.0014210438206925004,-0.0009935517813707824,-0.0008071649270951512,-0.0004219992342843845,-0.0004903205930711925
0,-0.003987057031634691,-0.0022476721340788314,-0.0013239334256711002,-0.0009345170738582501,-0.0007630866972311211,-0.0004006070607673766,-0.00047490288076139586
0,-0.004370416114627528,-0.002428883448031798,-0.0014274618315478426,-0.0009925423299249208,-0.0007993696682859364,-0.0004178185988038071,-0.0004853731556805606
0,-0.0046330827594581415,-0.0025339014319731615,-0.0014895147487097905,-0.001032038170756802,-0.0008241075797349784,-0.00042828767387555265,-0.0004899121546089204
0,-0.004213975006805719,-0.002274148629824449,-0.0013733313556632317,-0.0009671343539704091,-0.0007772569860752105,-0.00040310272112438966,-0.0004718459021775835
0,-0.004294381115761605,-0.00227626964094371,-0.0013794136381576193,-0.0009747485385284589,-0.0007787823452890315,-0.0004025498262505721,-0.00047154695191181325
0,-0.003348514542496388,-0.001770022571440485,-0.0011186981475114286,-0.0008218480809791837,-0.0006772362251721097,-0.0003494556379614285,-0.0004371667223551087
0,-0.0047627079258482806,-0.0024714072854543014,-0.001445673458344042,-0.0010221418570488445,-0.0008077783452408919,-0.00041508756203408335,-0.00047973505311892914
0,-0.003437402317198373,-0.0018130622378642255,-0.001093219286044962,-0.0008186454170401213,-0.0006685731195071159,-0.000345311218597294,-0.0004346283300762563
0,-0.0047361483243706275,-0.002471727906743798,-0.001392029553489698,-0.0010051232359609304,-0.0007901507831772383,-0.0004057737842061087,-0.00047348317419791723
0,-0.0043307477831781875,-0.0022750056790515343,-0.0012660081062904399,-0.0009380920268150675,-0.0007421850673123236,-0.00038357481376226577,-0.000457506575211141
0,-0.005142824682556618,-0.002676061933769927,-0.0014492329376449258,-0.001050199882297424,-0.0008173559262160059,-0.0004226362609885277,-0.00048052416397860985
0,-0.004626387676580348,-0.0024212776011004115,-0.001310084674834498,-0.0009669336536635251,-0.000759664433340026,-0.0003959635459592476,-0.00046002803400704715
0,-0.006382066310687912,-0.0032979828685873163,-0.0017481755094595206,-0.0012202998067583836,-0.000929262688648931,-0.0004813644533616304,-0.000513033337031401
0,-0.0062838573932114524,-0.003240478935099752,-0.0017190663695754351,-0.0011912119872713697,-0.0009162189203676635,-0.0004743661033868425,-0.0005047909237206004
0,-0.008599387991578146,-0.004381681811587861,-0.002295360665665965,-0.0015194179420366916,-0.0011401226018450197,-0.0005865730921805488,-0.0005749424397711246
0,-0.009681409249588067,-0.004917677234194341,-0.002565612163968185,-0.001665134052381153,-0.0012406141600212635,-0.0006385407612514876,-0.0006049919412757311
0,-0.014384066784103288,-0.007265230697620656,-0.0037314454417387982,-0.0023498002491826593,-0.0016990170376264243,-0.0008702607438471644,-0.0007520148986369046
0,-0.014117981733444173,-0.007145293204753233,-0.003665348590718063,-0.0022954519180977033,-0.0016679313078102865,-0.0008568810401990246,-0.0007400919840854083
0,-0.015951408739307702,-0.008067323388761271,-0.004123235714049781,-0.002558590929350533,-0.001845529802767693,-0.0009476224989050826,-0.0007956439348257983
0,-0.013553671523658424,-0.006895202638463636,-0.003532390135929728,-0.0021978884156121366,-0.0016062861135656636,-0.0008293213165316923,-0.0007128695390262437
0,-0.014085991060663229,-0.00719602538907855,-0.0036813676957383064,-0.002287943345492338,-0.0016602454467625103,-0.0008578430506706886,-0.000725631133890169
0,-0.018255288726551726,-0.009308218062325591,-0.004736936093108893,-0.002920014033252745,-0.0020754706592012733,-0.0010674751226572487,-0.0008542135572824686
0,-0.023463085122304734,-0.011895261037206444,-0.006040412354734368,-0.003701266356297766,-0.002586900474077503,-0.0013260904519897731,-0.0010155211321071786
1,-0.028896414615050364,-0.01457154386289067,-0.007399758753877145,-0.004513318359148568,-0.0031178273515914084,-0.0015942794875444019,-0.0011851033415404483
0,-0.02329790339373651,-0.011734744374454478,-0.00600083800648182,-0.003672634457186881,-0.002551721284292778,-0.0014834350767470813,-0.0009963393982169216
0,-0.011635477741267837,-0.005929099319098138,-0.003108908949900947,-0.0019370197925167722,-0.0013889073399243454,-0.0009063655413567872,-0.0006119609454155511
0,-0.015617416875314582,-0.007965958481577237,-0.004123284544975671,-0.002544633731209483,-0.0017833344425737423,-0.001096534530678998,-0.0007401645659856526
0,-0.015063667170699528,-0.007682746063337562,-0.003976431400326132,-0.0024570057598742147,-0.0017153616716175993,-0.0010603221414110318,-0.0007171511614678876
0,-0.015927059659320734,-0.008076225394052198,-0.0041767436097819525,-0.0025806897503876576,-0.0017907107121308595,-0.0010940961019108646,-0.0007405557098189652
0,-0.017886963032235446,-0.009014839550011764,-0.004649254110870011,-0.0028741083182111772,-0.00198141396826732,-0.0011847261129808064,-0.0008015055298891387
0,-0.01496882415558193,-0.007585280870672302,-0.003912050418661488,-0.00244431359559697,-0.0016938412692494747,-0.0010378386337777917,-0.0007040893817952184
0,-0.015838325823377197,-0.008039889057201226,-0.004131137201114404,-0.0025795601863398067,-0.001781131987230121,-0.0010765692669046666,-0.0007292989790275315
0,-0.015269084934573728,-0.007782637521199926,-0.0040058627230704765,-0.0025046701711976755,-0.0017323216359933378,-0.0010486660818014879,-0.0007095094435761627
0,-0.014532580311985647,-0.007423295318961939,-0.0038375612770363116,-0.002404208963410151,-0.0016643341130446142,-0.001011963052092903,-0.0006839220125871719
0,-0.01197763201035857,-0.00614638158825141,-0.0031911775802293146,-0.0020240604795351076,-0.0014105170752175126,-0.0008837565735781717,-0.00059767705268836
0,-0.008807017607951223,-0.00454623620564124,-0.0023852431662330378,-0.001554370295968509,-0.0010983127453344556,-0.0007264508210377116,-0.0004913539517357645
0,-0.008292474479378824,-0.00426869281315819,-0.0022657278316669488,-0.001473223732865353,-0.0010472669977523213,-0.000697156742873868,-0.00047210212740595207
0,-0.009291515175653263,-0.0047573737171086984,-0.0025195784019634163,-0.0016099796152749992,-0.0011453316977391998,-0.000741298522550501,-0.0005013656271910493
0,-0.009777345753363819,-0.004962031319394736,-0.0026273593786077867,-0.0016657224456613526,-0.0011881285655854794,-0.0007593588272537542,-0.0005132118050078422
0,-0.01137976924687971,-0.00574564890526233,-0.0030126414415700058,-0.0018999632534850521,-0.0013440755898214355,-0.000832679101129377,-0.0005632052063987274
0,-0.010394585240636214,-0.005235110960304816,-0.0027522583587185627,-0.001746901442011432,-0.0012430764171031802,-0.0007792903486165364,-0.0005286203047968046
0,-0.01133262483878328,-0.005715361080557202,-0.002964926977128336,-0.0018860833327025762,-0.001336234033533612,-0.0008206883945121891,-0.0005575887179178863
0,-0.011908268153198025,-0.006026722493737566,-0.0031016834153957096,-0.0019673563604078186,-0.0013958208144637502,-0.0008475941798330006,-0.0005759545154656303
0,-0.011200646054386212,-0.0057102332921208435,-0.002929394168280706,-0.0018525271945113917,-0.0013303286494758895,-0.0008132719437361181,-0.0005527815805290038
0,-0.012484280136737547,-0.00637840456094502,-0.0032499485313963856,-0.0020534182483309257,-0.0014605206117140972,-0.000876303978659934,-0.0005950010854705607
0,-0.012488540613268576,-0.00638302531672676,-0.0032554595547014398,-0.0020614991198813714,-0.0014626517024958015,-0.0008746035911839766,-0.0005950322080564106
0,-0.01455441326738567,-0.007416004324808133,-0.0037809744098475143,-0.0023737404508833706,-0.001667652438329317,-0.0009748201492211784,-0.0006636053096643214
0,-0.018529680770548444,-0.009407094414604557,-0.004794269468606673,-0.0029695363598886224,-0.0020593450798172194,-0.0011700119701528798,-0.0007949606542475494
0,-0.017999046564050974,-0.009149468713435435,-0.004678397285548337,-0.0028938262233242436,-0.0020039092994318442,-0.0011433501733400043,-0.0007785729967105858
0,-0.019836227380758298,-0.010091268372339111,-0.005167184097813298,-0.0031709858049981075,-0.0021938133090878137,-0.0012353999726392197,-0.0008405766097228703
0,-0.018568520724175287,-0.009494951093714952,-0.004885189030234018,-0.0029919900333646708,-0.0020797419720630173,-0.0011756109824533195,-0.0008018177108030769
0,-0.018487864387087896,-0.00949057789122181,-0.004887937095929303,-0.0029944434113250715,-0.002084190388597137,-0.0011746187802669132,-0.0008027320681251935
0,-0.015340063763490064,-0.007937645589902493,-0.004125528955893368,-0.0025375679401623665,-0.0017785290599470936,-0.0010226030599863772,-0.0007038788894481947
0,-0.018302285085751255,-0.009399475709930499,-0.00487597713813965,-0.0029909830479596927,-0.0020716766347917983,-0.0011683533706641942,-0.0008030889646083067
0,-0.015368540389294416,-0.007929840864851656,-0.004164635823726847,-0.0025693880924069455,-0.0017934268973248022,-0.0010244467127589866,-0.0008236079631380975
0,-0.015294607438897321,-0.00788532784343591,-0.0041638420924038815,-0.0025803338974612787,-0.0017988644270954385,-0.0010210046244921874,-0.000819055980100073
0,-0.012140132968860224,-0.006312538258636237,-0.0033898386280513024,-0.0021272447780728574,-0.001493901961385102,-0.0008651361897073347,-0.0007135653688131095
0,-0.015969009503946974,-0.008199946258189093,-0.004346309137687837,-0.002712158792240128,-0.0018757962362850144,-0.001051084025737982,-0.0008341641787638417
0,-0.016127717490105442,-0.008247957201673687,-0.004375662058170628,-0.0027450529224086018,-0.0018940682250574332,-0.0010569765779966786,-0.000835787112470367
0,-0.017199346785570026,-0.00875116763238447,-0.004619089646060822,-0.00290519167895138,-0.001996267621954464,-0.0011083604030044307,-0.0008672822347861127
0,-0.016985920383631076,-0.008662735544589963,-0.004560492078885882,-0.002882121120292842,-0.001979367526894523,-0.0011020166078605225,-0.0008599040155200581
0,-0.015065172990074023,-0.007724632073097123,-0.004073378256038888,-0.0026037235924999316,-0.0017958979724789507,-0.0010113069657726999,-0.0007972577864570451
0,-0.012119337867981172,-0.006286159329711729,-0.0033408921596061476,-0.002174532553273289,-0.0015096170142746275,-0.0008714766661151619,-0.0007026136858030466
0,-0.014472428562995396,-0.007474520092040161,-0.003930645253242027,-0.0025374103067894714,-0.0017536927831613765,-0.000993208363714112,-0.0007807838556833196
0,-0.012572562216042249,-0.0065368460725502,-0.003457869976572351,-0.002264011584187435,-0.0015766834714423816,-0.0009043305018050212,-0.0007204015306219811
0,-0.009455139478782536,-0.004993945710254661,-0.002688335262810872,-0.0018113534326243852,-0.0012839148245860266,-0.0007566287331803953,-0.0006210939746416486
0,-0.009918751671502444,-0.005234933663297657,-0.002824622101921418,-0.0018884801340488533,-0.001346202705167999,-0.0007858806020970169,-0.000637723282038642
0,-0.010242588385013924,-0.00538947758206314,-0.0029178857387878337,-0.0019327363783849614,-0.0013916277314708905,-0.0008060769193179545,-0.000648175943782247
0,-0.0095335768238077,-0.005021516072155409,-0.002757493987676984,-0.0018233419330172917,-0.0013323407542363969,-0.0007750572941514999,-0.0006256603083656912
0,-0.00939621224132848,-0.004920672744899101,-0.0027188257328055014,-0.0017958307031401412,-0.001324089398674692,-0.000771680803910079,-0.0006208809001553691
0,-0.007491475248490756,-0.003967450121946991,-0.0022456573773708102,-0.0015129712273606335,-0.0011415154487671123,-0.000683159382105861,-0.0005602037843172286
0,-0.007645088683614285,-0.004046274688607361,-0.002284605876610567,-0.001534075732926997,-0.0011625988211997182,-0.000696269502824492,-0.0005657149348394032
0,-0.008527700604894497,-0.004488831301252899,-0.0024938327011736552,-0.001661192787158291,-0.001254985496103885,-0.0007435695295130956,-0.0005952168763423861
0,-0.010657173537520333,-0.005544774678175406,-0.0030155776502735106,-0.001975876365301393,-0.0014692426585230076,-0.0008523969675937067,-0.0006658477253372673
0,-0.01016633212993095,-0.005288838944701988,-0.002882056102065735,-0.0019051786874827452,-0.0014234342241896813,-0.0008315091680013056,-0.0006510833204654831
0,-0.010020621212928056,-0.005226287214574608,-0.002835734216875335,-0.0018918181693538376,-0.0014147338627601871,-0.0008287896337682517,-0.0006474607052883694
0,-0.013064080863241656,-0.006772849890294727,-0.003602201994169449,-0.0023601188758977615,-0.0017195603758537901,-0.0009823517019988094,-0.0007480153262074042
0,-0.015851272789577087,-0.00818261670986974,-0.004300903675795495,-0.002777033781654471,-0.001993566082350468,-0.001120350719758895,-0.0008399175522467628
0,-0.014928440327254613,-0.0077304896747847456,-0.004081358233669395,-0.002644181077288493,-0.0019025808248334362,-0.001077423737471997,-0.0008120920326720649
0,-0.015576173130914256,-0.008064020700082495,-0.004257364650497996,-0.0027492476584279673,-0.001969213646501473,-0.0011159685549367395,-0.0008361948780382389
0,-0.011519630365364568,-0.006058282641544207,-0.003261193348876597,-0.0021500024085411417,-0.0015748307268042634,-0.0009247161997528207,-0.0007076376481847302
0,-0.014783857075344764,-0.007705552388620218,-0.004091719383325075,-0.0026419787106857313,-0.0019016755410182463,-0.0010924358307057213,-0.0008163549602519268
0,-0.011336709779884708,-0.0059963669467089946,-0.003258304121923973,-0.002137657820868823,-0.001567964221600923,-0.0009297036797727751,-0.0007084669660236563
0,-0.010085149445596494,-0.00537005921658644,-0.002964941368954392,-0.0019522219763972396,-0.0014497654112717302,-0.0008709494868071422,-0.0006699082898529683
0,-0.012060072809789072,-0.006354484401396603,-0.003468874333049029,-0.0022542465300058306,-0.001653932964366027,-0.0009761124459794192,-0.000735468396732999
0,-0.011088216370363417,-0.005847889278865503,-0.0032271351546536453,-0.002115691143181242,-0.00156651341928702,-0.0009360821383349312,-0.0007049146413405401
0,-0.012301465144133121,-0.006448547336287445,-0.0035348853937320593,-0.0023046511407828147,-0.001696800463331896,-0.0010012694543633626,-0.0007450444314163938
0,-0.015042736011547063,-0.007812107975699929,-0.004222560660252768,-0.002719586643153623,-0.0019717161645535627,-0.0011403418622943425,-0.0008347139753109106
0,-0.015041927354964244,-0.007812125176868274,-0.00421733217996048,-0.0027247761916493612,-0.0019758314497080156,-0.0011457077405662456,-0.0008361737938844875
0,-0.014708984464208569,-0.007645386995831913,-0.0041310207347051075,-0.002683220232871709,-0.0019471247680834928,-0.0011326731273663476,-0.000827968832331344
0,-0.012384422451688365,-0.00648775909489356,-0.003551659906645192,-0.0023486609008411905,-0.0017207780045651404,-0.001024094745582547,-0.0007574540129126068
0,-0.011982092485701144,-0.00630652726973041,-0.0034508505470411143,-0.002303309158317349,-0.0016871017920263344,-0.0010119162131519395,-0.0007496366042478274
0,-0.012213549383875576,-0.006437239542554933,-0.0035132747626574084,-0.002347124721347119,-0.0017144057086624926,-0.0010294803678412886,-0.0007627563940328956
0,-0.01161333537762596,-0.006137291714151352,-0.0033628345646354112,-0.0022605628126260505,-0.0016559792762394934,-0.0010069420967035198,-0.0007482302251135015
0,-0.01343746542801044,-0.007035160664129419,-0.003820034233662119,-0.0025364182516344155,-0.0018404660352653516,-0.00110292323626713,-0.000811076021326326
0,-0.01506965832941541,-0.00784294494588899,-0.004229621199190985,-0.0027834352697585726,-0.002007020555102891,-0.0011915515720566253,-0.0008681933656877096
0,-0.014350298873590003,-0.0074810682837932975,-0.004050411206779409,-0.002675293537030649,-0.0019425754698967612,-0.0011645749229086553,-0.0008492590182496954
0,-0.013718552484372417,-0.007174963477580524,-0.003901512890548895,-0.002583849357911895,-0.0018875020009566034,-0.0011436811025059613,-0.0008339013817799464
0,-0.018550012743013652,-0.009604955951221976,-0.0051158512299855395,-0.0033057253243921974,-0.0023720032164838627,-0.0013882108962949779,-0.0009947894452390451
0,-0.018567694957572833,-0.00963249628271901,-0.005127921617980597,-0.0033093175170402127,-0.002383349042602551,-0.001396524576418842,-0.0010007528599241765
0,-0.01987468606627969,-0.010295656195037002,-0.005456647840740055,-0.003509251137844672,-0.0025224042373945387,-0.0014671038566898063,-0.001048830740508869
0,-0.01616140262903627,-0.008446792874050707,-0.004542093238757305,-0.0029650149943617854,-0.0021694137924850765,-0.0012947569678366027,-0.0009364184168575054
0,-0.016133360361141887,-0.00845502780073775,-0.004554152173876246,-0.0029747704471657223,-0.002178734954918024,-0.0013028192215582051,-0.0009426724076295588
0,-0.01687673680617739,-0.00884718548877577,-0.004759519244356052,-0.0030988583249966285,-0.002261367735215143,-0.001348041116116163,-0.0009741880839608855
0,-0.017852415706373047,-0.009337748303870769,-0.005014997338469658,-0.0032524399905652416,-0.0023663061744634154,-0.0014028089786753118,-0.0010116081449694863
0,-0.019029169258578674,-0.009902486759917816,-0.005316383610120014,-0.003433896975529578,-0.002487761855661376,-0.0014662008661045372,-0.0010545667687220657
0,-0.025995885756409733,-0.013364688246687016,-0.007055174589672738,-0.004475966090199167,-0.0031763947709533007,-0.0018085618447586096,-0.0012825174738466017
0,-0.023320246218018394,-0.012025533606566123,-0.006392520828102633,-0.004086388576247095,-0.0029183373866875917,-0.0016826578739916637,-0.0012005446423545357
0,-0.02236253536501376,-0.011553260647733836,-0.006157501779115122,-0.003947559486060592,-0.0028278424926795605,-0.0016398472889238732,-0.0011736361208909796
0,-0.02584882835590931,-0.013283750352911348,-0.007022582901028855,-0.004466919626744396,-0.003171031900830835,-0.0018111924854055698,-0.001290420181219024
0,-0.027036170461809367,-0.013860986450985652,-0.007309467301083745,-0.004645073488454229,-0.003289309754700378,-0.0018720840129133483,-0.0013333374673303237
0,-0.02289529871376773,-0.011785583804762079,-0.00626875645346052,-0.00403561665947196,-0.0028849078051289396,-0.0016750945686472075,-0.0012067780979330475
0,-0.027050059981403436,-0.013879332628391776,-0.007300113244552147,-0.004661948207998515,-0.003301753265559806,-0.0018813312255693993,-0.001344656505911508
0,-0.026658300825771485,-0.01370124796531858,-0.0072017652365505,-0.004612259397451879,-0.003269462535980787,-0.0018674338863373765,-0.001335354686007635
0,-0.025200589966919273,-0.012961743222211804,-0.00683165695120624,-0.004393887811877174,-0.003126734980376627,-0.0018011480245898198,-0.001294080756768483
0,-0.029974456797583777,-0.01529573096238025,-0.007999456116343602,-0.005092026388779456,-0.003594585698821288,-0.0020353033658463988,-0.0014507213169361976
0,-0.034877180412893026,-0.017687635894388893,-0.009190956501262634,-0.005804460434312578,-0.00407056980094169,-0.002274295294702092,-0.0016089230217794593
1,-0.04063260278856429,-0.02060395332290867,-0.010631939164497351,-0.006664024481236565,-0.0046431110325067014,-0.0025582598428115734,-0.001798168450851391
0,-0.03644134292539874,-0.018591789004732902,-0.009617421905154883,-0.006057794973280096,-0.004244191661848204,-0.002365749370441668,-0.0016731165164300676
0,-0.03582183325647566,-0.018398111600067994,-0.009502376204693895,-0.005980848060125176,-0.004198761539037967,-0.0023466424698493854,-0.001661221131842838
0,-0.035442447147795125,-0.018267430706338714,-0.009453289111898947,-0.005943501510014479,-0.0041815374481173504,-0.002339329936258879,-0.0016584788510401614
0,-0.031033479402705955,-0.016073350150909115,-0.008377681891086715,-0.005305549606876057,-0.0037649116770656563,-0.0021361805637402477,-0.001527194466347698
0,-0.02482768213394237,-0.01296120543689966,-0.006860144604000647,-0.004403604498582601,-0.003170934043834043,-0.0018457776990778395,-0.0013381884005355823
0,-0.02493913900900224,-0.012997892975475813,-0.0069311749934975915,-0.004437650921438457,-0.0031992812597046896,-0.0018597522892905005,-0.0013513649545846083
0,-0.026485238337351415,-0.01373944572968651,-0.007341756929813544,-0.004673157700587095,-0.0033580179341109544,-0.0019408776207868886,-0.0014078175430329804
0,-0.020584697605062856,-0.010763442154950974,-0.005912727490362985,-0.003805235258901519,-0.0027841751284337886,-0.0016635990959125518,-0.0012291438727590784
0,-0.020158217404530776,-0.01051893353541415,-0.005812298793590843,-0.0037531835895594605,-0.0027503268874673314,-0.0016518082847019988,-0.0012244766152991156
0,-0.027299393480841167,-0.014089777912661793,-0.007571953467793273,-0.004822284732239743,-0.0034552250214292674,-0.0020022325047118024,-0.0014591354158680178
0,-0.028595332660169406,-0.014749795439439287,-0.007872455765084788,-0.005024096951682612,-0.0035863080084716386,-0.0020712086281131086,-0.00150790352931971
0,-0.024931913094700275,-0.012924394824192076,-0.006940756656117656,-0.00448822056821309,-0.0032323324777822912,-0.0019041860476922577,-0.0013997361590283289
0,-0.028718330461994037,-0.01483913807422675,-0.007883020491291809,-0.005064419809990626,-0.0036106805386964982,-0.0020966997322144757,-0.0015276230845120268
0,-0.023704306746555024,-0.012361974262062758,-0.006641663108998152,-0.004345616463432659,-0.0031296018317191906,-0.0018669503448764022,-0.0013776370073519107
0,-0.029597027356087158,-0.015311612331010591,-0.008092727148923397,-0.005237061677524168,-0.0037147150285844126,-0.0021572313608051565,-0.001570700292939157
1,-0.03094830488934845,-0.01597445350114079,-0.008440682675159869,-0.005466660091224759,-0.0038555507913893223,-0.0022295101551711182,-0.0016209961320237149
0,-0.0266946068063719,-0.013851127883003094,-0.00740316339803078,-0.004846359100002572,-0.00344914565674947,-0.0020343574567093232,-0.0014946251939387863
1,-0.026738636817755398,-0.013887421910662013,-0.007428138215873341,-0.0048556569432063445,-0.003465568663581861,-0.002045732114426603,-0.0015043288951958164
0,-0.019624498902994874,-0.010359749703990057,-0.00568396045107731,-0.003808944925777898,-0.0027870083828596243,-0.0017151759997287867,-0.0012891231524142614
1,-0.024361480127920287,-0.0127195435167356,-0.006865364711595476,-0.004494603677379268,-0.003259450340169654,-0.0019471426951886337,-0.0014423070777533017
0,-0.016094892304460644,-0.00859433083291195,-0.004830413749928508,-0.0032774207056214715,-0.002468033335987503,-0.0015605664065961543,-0.0011895468788061401
1,-0.018376359174826686,-0.00966513826010553,-0.005365430942985311,-0.003600976692750743,-0.0026874583594153493,-0.0016706008065819047,-0.0012633360795978904
1,-0.018498947732894455,-0.009652747212174575,-0.005357266626872896,-0.0035909470231917104,-0.0026929705600938574,-0.0016758993641176674,-0.0012685703111509996
1,-0.014803615226971607,-0.0077280134552165786,-0.004405658505179518,-0.00303123225019922,-0.002333147609234624,-0.001499511169624747,-0.0011541866303951612
1,-0.006774865630467351,-0.003687780921688954,-0.00237427675516792,-0.001835253391692444,-0.001552421607040268,-0.0011175027101672048,-0.0009040955003600457
0,-0.002413639297896902,-0.001506566468721781,-0.0012521159867984243,-0.001171065457046841,-0.0011321172156377828,-0.0009093102715455499,-0.0007688285369703991
0,-0.00280291941243385,-0.0016812396686065186,-0.0012934156289251518,-0.001203841556784934,-0.0011564211036804459,-0.000925972026655251,-0.0007825249800867568
0,0.0020170323323006104,0.0007598267289173711,-2.7152903825206653e-05,-0.0004648915465016441,-0.0006635177705260529,-0.0006933334294949454,-0.0006326765071870476
0,0.005497718438720745,0.002548395753499792,0.0009045670186824084,8.60436219658017e-05,-0.00029307909126646305,-0.0005222083053595824,-0.0005239570041314931
0,0.008037362904324243,0.0038437415014976983,0.0016032170732719869,0.0005040104224998589,-1.2996436589699694e-05,-0.0003964274111990125,-0.0004432651283361791
0,0.004481862359887177,0.002110624188952626,0.0007751494829334278,2.5435685962897337e-05,-0.0003272380253333976,-0.0005567113658899288,-0.0005510590245907521
